fpr,tpr,threshold
0.0183,0.7945,0.8621942
0.0184,0.7945,0.8620541
0.0184,0.7974,0.8589972
0.0185,0.7974,0.8589904
0.0185,0.7995,0.8571624
0.0186,0.7995,0.8571572
0.0186,0.8005,0.85609084
0.0187,0.8005,0.85594636
0.0187,0.8024,0.85503167
0.0189,0.8024,0.8545585
0.0189,0.8025,0.85454077
0.0191,0.8025,0.854457
0.0191,0.8033,0.8536007
0.0192,0.8033,0.85323954
0.0192,0.8042,0.8523037
0.0193,0.8042,0.8521442
0.0193,0.8069,0.8493428
0.0195,0.8069,0.84932506
0.0195,0.8082,0.8479215
0.0196,0.8082,0.8478907
0.0196,0.8092,0.84648937
0.0196,0.8094,0.8463681
0.0196,0.8096,0.8460483
0.0197,0.8096,0.845625
0.0197,0.8117,0.8433332
0.0198,0.8117,0.84322584
0.0198,0.8118,0.8430134
0.0199,0.8118,0.842861
0.0199,0.8124,0.8418909
0.02,0.8124,0.8418079
0.02,0.8129,0.8415539
0.0201,0.8129,0.84154624
0.0201,0.8136,0.84106725
0.0203,0.8136,0.8408498
0.0203,0.8138,0.8407224
0.0205,0.8138,0.84060836
0.0205,0.814,0.84022164
0.0206,0.814,0.8402154
0.0206,0.8145,0.83986974
0.0207,0.8145,0.8397372
0.0207,0.8149,0.83905
0.0208,0.8149,0.8385673
0.0208,0.8166,0.83636767
0.021,0.8166,0.83618265
0.021,0.8167,0.83599406
0.0211,0.8167,0.8359825
0.0211,0.8176,0.83519274
0.0212,0.8176,0.83459485
0.0212,0.8178,0.8345389
0.0213,0.8178,0.8343918
0.0213,0.818,0.83411986
0.0214,0.818,0.83406126
0.0214,0.8187,0.83301973
0.0215,0.8187,0.8328342
0.0215,0.8194,0.8320279
0.0216,0.8194,0.8317964
0.0216,0.8197,0.8314161
0.0217,0.8197,0.8313608
0.0217,0.8202,0.83089304
0.0218,0.8202,0.83086294
0.0218,0.8204,0.8307437
0.0219,0.8204,0.83069444
0.0219,0.8211,0.8301652
0.0222,0.8211,0.8296004
0.0222,0.8213,0.82916963
0.0223,0.8213,0.8290647
0.0223,0.8217,0.828235
0.0224,0.8217,0.82807624
0.0224,0.8223,0.82766473
0.0225,0.8223,0.82761604
0.0225,0.8228,0.8267377
0.0227,0.8228,0.8263899
0.0227,0.8244,0.8241888
0.0229,0.8244,0.82398456
0.0229,0.8254,0.82283735
0.023,0.8254,0.8227283
0.023,0.827,0.82095754
0.0231,0.827,0.8208703
0.0231,0.8274,0.8192992
0.0233,0.8274,0.8186124
0.0233,0.8285,0.8171245
0.0235,0.8285,0.81683356
0.0235,0.8286,0.81676435
0.0236,0.8286,0.816709
0.0236,0.8287,0.8166572
0.0237,0.8287,0.81663144
0.0237,0.8297,0.8147035
0.0238,0.8297,0.81469357
0.0238,0.83,0.814441
0.0239,0.83,0.8144386
0.0239,0.8305,0.8136267
0.0241,0.8305,0.8134879
0.0241,0.831,0.81231225
0.0244,0.831,0.81157774
0.0244,0.8317,0.8107619
0.0245,0.8317,0.8106964
0.0245,0.8324,0.8098022
0.0246,0.8324,0.80962014
0.0246,0.833,0.8088945
0.0247,0.833,0.80884147
0.0247,0.8334,0.8084139
0.0248,0.8334,0.80832255
0.0248,0.8336,0.80782187
0.0249,0.8336,0.8077573
0.0249,0.834,0.8073846
0.025,0.834,0.8072782
0.025,0.8353,0.80510557
0.0251,0.8353,0.80505735
0.0251,0.8354,0.8050496
0.0252,0.8354,0.80498505
0.0252,0.8355,0.8046585
0.0253,0.8355,0.8046108
0.0253,0.8366,0.8026649
0.0254,0.8366,0.80265325
0.0254,0.8376,0.8003053
0.0256,0.8376,0.80009586
0.0256,0.8377,0.79994905
0.0257,0.8377,0.7998157
0.0257,0.8381,0.7994431
0.0258,0.8381,0.7993711
0.0258,0.8387,0.7987761
0.0259,0.8387,0.798727
0.0259,0.8388,0.7987097
0.026,0.8388,0.79830605
0.026,0.8409,0.79517055
0.0261,0.8409,0.7950223
0.0261,0.8425,0.7934316
0.0263,0.8425,0.7926545
0.0263,0.8447,0.7893092
0.0264,0.8447,0.78917205
0.0264,0.8451,0.7883107
0.0265,0.8451,0.78829557
0.0265,0.8453,0.78822356
0.0266,0.8453,0.7876714
0.0266,0.846,0.7858893
0.0267,0.846,0.7856417
0.0267,0.8462,0.78546
0.0268,0.8462,0.78525764
0.0268,0.8469,0.784651
0.0269,0.8469,0.7846282
0.0269,0.8472,0.78433
0.0271,0.8472,0.78403753
0.0271,0.8475,0.7837724
0.0272,0.8475,0.7837707
0.0272,0.8479,0.78304535
0.0273,0.8479,0.78300375
0.0273,0.8492,0.78111136
0.0274,0.8492,0.78101224
0.0274,0.8496,0.7802082
0.0276,0.8496,0.78007793
0.0276,0.8499,0.77955264
0.0278,0.8499,0.7786244
0.0278,0.8501,0.77819294
0.028,0.8501,0.7780794
0.028,0.8502,0.7780035
0.0281,0.8502,0.77793777
0.0281,0.8513,0.77615315
0.0283,0.8513,0.77566886
