fpr,tpr,threshold
0.0,0.2094,0.99983335
0.0,0.2097,0.99983275
0.0,0.2101,0.9998325
0.0,0.2104,0.9998317
0.0,0.2106,0.99983156
0.0,0.2107,0.99983144
0.0,0.2111,0.9998313
0.0,0.2115,0.9998293
0.0,0.2117,0.99982905
0.0,0.2121,0.9998281
0.0,0.2123,0.9998272
0.0,0.2124,0.9998267
0.0,0.2126,0.9998264
0.0,0.2128,0.999826
0.0,0.213,0.9998258
0.0,0.2134,0.99982435
0.0,0.2136,0.999824
0.0,0.2139,0.9998233
0.0,0.2143,0.99982244
0.0,0.2146,0.9998223
0.0,0.2147,0.9998222
0.0,0.2149,0.99982196
0.0,0.2153,0.9998204
0.0,0.2155,0.9998203
0.0,0.2157,0.99981946
0.0,0.2159,0.99981934
0.0,0.2161,0.99981874
0.0,0.2163,0.9998186
0.0,0.2164,0.9998185
0.0,0.2167,0.9998184
0.0,0.217,0.999818
0.0,0.2172,0.99981755
0.0,0.2174,0.9998173
0.0,0.2176,0.9998171
0.0,0.2178,0.9998165
0.0,0.218,0.99981624
0.0,0.2181,0.9998161
0.0,0.2184,0.999816
0.0,0.2186,0.9998155
0.0,0.2188,0.9998153
0.0,0.2189,0.9998148
0.0,0.2191,0.9998147
0.0,0.2194,0.99981374
0.0,0.2198,0.9998134
0.0,0.2208,0.9998104
0.0,0.221,0.9998103
0.0,0.2211,0.99981004
0.0,0.2213,0.9998093
0.0,0.2215,0.9998091
0.0,0.2217,0.9998084
0.0,0.2218,0.99980825
0.0,0.222,0.999808
0.0,0.2225,0.99980646
0.0,0.2227,0.99980634
0.0,0.2232,0.99980575
0.0,0.2234,0.9998055
0.0,0.2243,0.99980253
0.0,0.2245,0.9998023
0.0,0.2248,0.99980193
0.0,0.225,0.9998012
0.0,0.2252,0.999801
0.0,0.2254,0.9998006
0.0,0.2257,0.9998005
0.0,0.2261,0.9997998
0.0,0.2263,0.9997991
0.0,0.2265,0.99979883
0.0,0.227,0.9997968
0.0,0.2272,0.99979645
0.0,0.2277,0.99979526
0.0,0.2279,0.99979466
0.0,0.228,0.99979454
0.0,0.2282,0.99979395
0.0,0.2285,0.99979347
0.0,0.2287,0.99979335
0.0,0.2288,0.999793
0.0,0.2292,0.99979275
0.0,0.2295,0.9997925
0.0,0.2296,0.9997919
0.0,0.2298,0.9997918
0.0,0.2306,0.9997886
0.0,0.2308,0.99978834
0.0,0.2311,0.9997876
0.0,0.2313,0.99978656
0.0,0.2318,0.9997855
0.0,0.232,0.9997851
0.0,0.233,0.9997826
0.0,0.2332,0.9997814
0.0,0.2347,0.999777
0.0,0.2356,0.9997762
0.0,0.2367,0.9997719
0.0,0.2371,0.99977165
0.0,0.2375,0.9997708
0.0,0.2379,0.99977046
0.0,0.2382,0.99977034
0.0,0.2384,0.9997701
0.0,0.2394,0.9997663
0.0,0.2396,0.9997662
0.0,0.2398,0.99976534
0.0,0.24,0.9997652
0.0,0.2415,0.9997595
0.0,0.2417,0.99975926
0.0,0.242,0.99975866
0.0,0.2423,0.9997584
0.0,0.2436,0.99975413
0.0,0.244,0.9997538
0.0,0.2441,0.9997533
0.0,0.2443,0.9997532
0.0,0.245,0.9997507
0.0,0.2452,0.9997496
0.0,0.2457,0.99974865
0.0,0.2459,0.9997484
0.0,0.2463,0.999747
0.0,0.2465,0.99974686
0.0,0.2471,0.9997447
0.0,0.2479,0.99974376
0.0,0.248,0.9997434
0.0,0.2482,0.9997429
0.0,0.2496,0.99973744
0.0,0.2498,0.9997371
0.0,0.2507,0.9997342
0.0,0.2509,0.99973387
0.0,0.2516,0.9997311
0.0,0.2518,0.999731
0.0,0.2519,0.9997309
0.0,0.2523,0.99972945
0.0,0.2536,0.9997242
0.0,0.2538,0.9997241
0.0,0.254,0.999723
0.0001,0.254,0.99972266
0.0001,0.2544,0.9997209
0.0001,0.2547,0.99972075
0.0001,0.2549,0.9997204
0.0001,0.2556,0.99971765
0.0001,0.2558,0.99971753
0.0001,0.2561,0.9997161
0.0001,0.2567,0.9997148
0.0001,0.2575,0.99971277
0.0001,0.2577,0.99971265
0.0001,0.2602,0.9997029
0.0001,0.2604,0.99970263
0.0001,0.2611,0.9997004
0.0001,0.2613,0.999699
