fpr,tpr,threshold
0.0249,0.9765,0.42055282
0.0249,0.9766,0.42005327
0.025,0.9766,0.41821173
0.025,0.9767,0.417244
0.0253,0.9767,0.4122707
0.0253,0.977,0.40612975
0.0254,0.977,0.40504593
0.0254,0.9771,0.404553
0.026,0.9771,0.3988143
0.026,0.9772,0.39875385
0.0261,0.9772,0.39824203
0.0261,0.9773,0.3980141
0.0268,0.9773,0.3878171
0.0268,0.9775,0.3865528
0.027,0.9775,0.3854918
0.027,0.9777,0.37820455
0.0272,0.9777,0.37670285
0.0272,0.9779,0.37546003
0.0273,0.9779,0.37460816
0.0273,0.9781,0.37196836
0.0276,0.9781,0.36221793
0.0276,0.9782,0.36201903
0.0277,0.9782,0.36112696
0.0277,0.9783,0.35430455
0.0279,0.9783,0.35191184
0.0279,0.9784,0.35145885
0.0281,0.9784,0.34541553
0.0281,0.9785,0.3451058
0.0285,0.9785,0.33659476
0.0285,0.9786,0.33471596
0.029,0.9786,0.32440054
0.029,0.9787,0.32314208
0.0291,0.9787,0.32245514
0.0291,0.9788,0.3223141
0.0292,0.9788,0.3200782
0.0292,0.9789,0.32007024
0.0294,0.9789,0.3184975
0.0294,0.979,0.3128572
0.0295,0.979,0.3124991
0.0295,0.9792,0.31072366
0.0296,0.9792,0.30834174
0.0296,0.9793,0.307709
0.0297,0.9793,0.30656645
0.0297,0.9794,0.30497935
0.0298,0.9794,0.30372903
0.0298,0.9796,0.30195925
0.0299,0.9796,0.30082
0.0299,0.9797,0.29908803
0.0303,0.9797,0.2932175
0.0303,0.9798,0.29196405
0.0308,0.9798,0.286041
0.0308,0.9799,0.28504732
0.0309,0.9799,0.28381744
0.0309,0.98,0.28308362
0.0312,0.98,0.28018656
0.0312,0.9801,0.27963316
0.0315,0.9801,0.2732102
0.0315,0.9803,0.2701894
0.0316,0.9803,0.27012226
0.0316,0.9805,0.26451775
0.0318,0.9805,0.26271668
0.0318,0.9806,0.26219139
0.0319,0.9806,0.2535753
0.0319,0.9807,0.2532751
0.0322,0.9807,0.25036687
0.0322,0.9809,0.24821213
0.0327,0.9809,0.24503331
